aamma	aamma<Partikel
Qeqertarsuarmiunngulaarpungali	Qeqertarsuaq+MIU-NNGUR-LAAR<Indikativ<jeg+LI
Qeqertarsuarmiunngortunga	Qeqertarsuaq+MIU-NNGUR<Participium<jeg
Qeqertarsuarmiunngussagaluartungali	Qeqertarsuaq+MIU-NNGUR-SSA=GALUAR<Participium<jeg+LI
Qeqertarsuarmiunngortaraluarneralli	Qeqertarsuaq+MIU-NNGUR+TAR=GALUAR+NIQ<ental<deres<Absolut+LI
Qeqertarsuarmioqarpoq	Qeqertarsuaq+MIU-QAR<Indikativ<han
Qeqertarsuarmioqarporli	Qeqertarsuaq+MIU-QAR<Indikativ<han+LI
Qeqertarsuarmioqarporlu	Qeqertarsuaq+MIU-QAR<Indikativ<han+LU
Qeqertarsuarmioqarneq	Qeqertarsuaq+MIU-QAR+NIQ
Qeqertarsuarmioqarnerli	Qeqertarsuaq+MIU-QAR+NIQ+LI
Qeqertarsuarmioqarnerlu	Qeqertarsuaq+MIU-QAR+NIQ+LU
Qeqertarsuarmiuugaluarpit	Qeqertarsuaq+MIU-U+GALUAR<Interrogativ<du
Qeqertarsuarmiuugaluarnerilli	Qeqertarsuaq+MIU-U+GALUAR+NIQ<flertal<Relativ+LI
Qeqertarsuarmiuulaarporlu	Qeqertarsuaq+MIU-U-LAAR<Indikativ<han+LU
Qeqertarsuarmiuulaarnerit	Qeqertarsuaq+MIU-U-LAAR+NIQ<flertal<Relativ
Qeqertarsuarmiuulaartunga	Qeqertarsuaq+MIU-U-LAAR<Participium<jeg
Qeqertarsuarmiuunerlu	Qeqertarsuaq+MIU-U+NIQ<ental<Absolut+LU
Qeqertarsuarmiuusungali	Qeqertarsuaq+MIU-U<Participium<jeg+LI
Qeqertarsuarmiuusungalu	Qeqertarsuaq+MIU-U<Participium<jeg+LU
Qeqertarsuarmiuussagaluarpit	Qeqertarsuaq+MIU-U-SSA=GALUAR<Interrogativ<du
Qeqertarsuarmiuussagaluartunga	Qeqertarsuaq+MIU-U-SSA=GALUAR<Participium<jeg
Qeqertarsuarmiuussagaluartungali	Qeqertarsuaq+MIU-U-SSA=GALUAR<Participium<jeg+LI
Qeqertarsuarmiuussasunga	Qeqertarsuaq+MIU-U-SSA<Participium<jeg
Qeqertarsuarmiuusaraluarporli	Qeqertarsuaq+MIU-U+TAR=GALUAR<Indikativ<han+LI
Qeqertarsuarmiuusaraluarnerni	Qeqertarsuaq+MIU-U+TAR=GALUAR+NIQ<flertal<Lokalis
Qeqertarsuarmiuusarnerit	Qeqertarsuaq+MIU-U+TAR+NIQ<flertal<Relativ
Qeqertarsuarmiuusassasunga	Qeqertarsuaq+MIU-U+TAR=SSA<Participium<jeg
Qeqertarsuarmut	Qeqertarsuaq<Terminalis
Qeqertarsuarmulli	Qeqertarsuaq<Terminalis+LI
Qeqertarsuarmullu	Qeqertarsuaq<Terminalis+LU
sammisarigaluarpaat	sammisari+GALUAR<Indikativ<DeHam
sammisarigaluarpaa	sammisari+GALUAR<Indikativ<HanHam
sammisarigaluarpaali	sammisari+GALUAR<Indikativ<HanHam+LI
sammisarigaluarpassi	sammisari+GALUAR<Indikativ<JegJer
sammisarigaluarpiuk	sammisari+GALUAR<Interrogativ<DuHam
sammisarivaannga	sammisari<Indikativ<DeMig
sammisarivaanngali	sammisari<Indikativ<DeMig+LI
sammisarivaa	sammisari<Indikativ<HanHam
sammisarivaali	sammisari<Indikativ<HanHam+LI
sammisarivassi	sammisari<Indikativ<JegJer
sammisariviuk	sammisari<Interrogativ<DuHam
sammisarilaarpaat	sammisari-LAAR<Indikativ<DeHam
sammisarilaarpaalli	sammisari-LAAR<Indikativ<DeHam+LI
sammisarilaarpaanngali	sammisari-LAAR<Indikativ<DeMig+LI
sammisarilaarpaa	sammisari-LAAR<Indikativ<HanHam
sammisarilaarpassi	sammisari-LAAR<Indikativ<JegJer
sammisarilaarpassilu	sammisari-LAAR<Indikativ<JegJer+LU
sammisarilaarpiuk	sammisari-LAAR<Interrogativ<DuHam
sammisarilaartarpaalli	sammisari-LAAR=TAR<Indikativ<DeHam+LI
sammisarilaartarpaannga	sammisari-LAAR=TAR<Indikativ<DeMig
sammisarilaartarpaa	sammisari-LAAR=TAR<Indikativ<HanHam
sammisarilaartarpassi	sammisari-LAAR=TAR<Indikativ<JegJer
sammisarilaartarpassili	sammisari-LAAR=TAR<Indikativ<JegJer+LI
sammisarilaartarpiuk	sammisari-LAAR=TAR<Interrogativ<DuHam
sammisarisimavaat	sammisari+SIMA<Indikativ<DeHam
sammisarisimavaanngali	sammisari+SIMA<Indikativ<DeMig+LI
sammisarisimaviuk	sammisari+SIMA<Interrogativ<DuHam
sammisarisimasarpaat	sammisari+SIMA=TAR<Indikativ<DeHam
sammisarisimasarpaalli	sammisari+SIMA=TAR<Indikativ<DeHam+LI
sammisarisimasarpaannga	sammisari+SIMA=TAR<Indikativ<DeMig
sammisarisimasarpaa	sammisari+SIMA=TAR<Indikativ<HanHam
sammisarisimasarpiuk	sammisari+SIMA=TAR<Interrogativ<DuHam
sammisarissagaluarpaat	sammisari-SSA=GALUAR<Indikativ<DeHam
sammisarissagaluarpaalli	sammisari-SSA=GALUAR<Indikativ<DeHam+LI
sammisarissagaluarpiuk	sammisari-SSA=GALUAR<Interrogativ<DuHam
sammisarissavaat	sammisari-SSA<Indikativ<DeHam
sammisarissavaalli	sammisari-SSA<Indikativ<DeHam+LI
sammisarissavaannga	sammisari-SSA<Indikativ<DeMig
sammisarissavaanngali	sammisari-SSA<Indikativ<DeMig+LI
sammisarissavassi	sammisari-SSA<Indikativ<JegJer
sammisarissaviuk	sammisari-SSA<Interrogativ<DuHam
sammisarisaraluarpassi	sammisari+TAR=GALUAR<Indikativ<JegJer
sammisarisaraluarpiuk	sammisari+TAR=GALUAR<Interrogativ<DuHam
sammisarisarpaallu	sammisari+TAR<Indikativ<DeHam+LU
sammisarisarpaanngali	sammisari+TAR<Indikativ<DeMig+LI
sammisarisarpaa	sammisari+TAR<Indikativ<HanHam
sammisarisarpiuk	sammisari+TAR<Interrogativ<DuHam
sammisarisassagaluarpaannga	sammisari+TAR=SSA=GALUAR<Indikativ<DeMig
sammisarisassagaluarpaanngali	sammisari+TAR=SSA=GALUAR<Indikativ<DeMig+LI
sammisarisassagaluarpaa	sammisari+TAR=SSA=GALUAR<Indikativ<HanHam
sammisarisassagaluarpaali	sammisari+TAR=SSA=GALUAR<Indikativ<HanHam+LI
sammisarisassagaluarpiuk	sammisari+TAR=SSA=GALUAR<Interrogativ<DuHam
sammisarisassavaallu	sammisari+TAR=SSA<Indikativ<DeHam+LU
sammisarisassavaa	sammisari+TAR=SSA<Indikativ<HanHam
sammisarisassavassili	sammisari+TAR=SSA<Indikativ<JegJer+LI
Sisimiut	Sisimiut<Absolut
Sisimiulli	Sisimiut<Absolut+LI
Sisimiullu	Sisimiut<Absolut+LU
Sisimiunik	Sisimiut<Instrumentalis
Sisimiunilli	Sisimiut<Instrumentalis+LI
Sisimiunillu	Sisimiut<Instrumentalis+LU
Sisimiuni	Sisimiut<Lokalis
Sisimiunili	Sisimiut<Lokalis+LI
Sisimiunilu	Sisimiut<Lokalis+LU
Sisimiormiuli	Sisimiut+MIU<ental<Absolut+LI
Sisimiormiumillu	Sisimiut+MIU<ental<Instrumentalis+LU
Sisimiormiumi	Sisimiut+MIU<ental<Lokalis
Sisimiormiuni	Sisimiut+MIU<flertal<Lokalis
Sisimiormiunili	Sisimiut+MIU<flertal<Lokalis+LI
Sisimiormiunilu	Sisimiut+MIU<flertal<Lokalis+LU
Sisimiormiunullu	Sisimiut+MIU<flertal<Terminalis+LU
Sisimiormiulerisunga	Sisimiut+MIU-LIRI<Participium<jeg
Sisimiormiulerissagaluarpugulli	Sisimiut+MIU-LIRI-SSA=GALUAR<Indikativ<vi+LI
Sisimiormiulerissanerni	Sisimiut+MIU-LIRI-SSA+NIQ<flertal<Lokalis
Sisimiormiulerisassasungali	Sisimiut+MIU-LIRI+TAR=SSA<Participium<jeg+LI
Sisimiormiunngorpungalu	Sisimiut+MIU-NNGUR<Indikativ<jeg+LU
Sisimiormiunngulaarpit	Sisimiut+MIU-NNGUR-LAAR<Interrogativ<du
Sisimiormiunngulaarnernut	Sisimiut+MIU-NNGUR-LAAR+NIQ<flertal<Terminalis
Sisimiormiunngulaartarnerallu	Sisimiut+MIU-NNGUR-LAAR=TAR+NIQ<ental<deres<Absolut+LU
Sisimiormiunngornerlu	Sisimiut+MIU-NNGUR+NIQ<ental<Absolut+LU
Sisimiormiunngussagaluarpungali	Sisimiut+MIU-NNGUR-SSA=GALUAR<Indikativ<jeg+LI
Sisimiormioqarpoq	Sisimiut+MIU-QAR<Indikativ<han
Sisimiormioqarporli	Sisimiut+MIU-QAR<Indikativ<han+LI
Sisimiormioqarneq	Sisimiut+MIU-QAR+NIQ
Sisimiormioqarnerli	Sisimiut+MIU-QAR+NIQ+LI
Sisimiormiuugaluarneq	Sisimiut+MIU-U+GALUAR+NIQ<ental<Absolut
Sisimiormiuugaluarnerallu	Sisimiut+MIU-U+GALUAR+NIQ<ental<deres<Absolut+LU
Sisimiormiuugaluartunga	Sisimiut+MIU-U+GALUAR<Participium<jeg
Sisimiormiuuvorli	Sisimiut+MIU-U<Indikativ<han+LI
Sisimiormiuuvunga	Sisimiut+MIU-U<Indikativ<jeg
Sisimiormiuuit	Sisimiut+MIU-U<Interrogativ<du
Sisimiormiuulaartungali	Sisimiut+MIU-U-LAAR<Participium<jeg+LI
Sisimiormiuulaartartungali	Sisimiut+MIU-U-LAAR=TAR<Participium<jeg+LI
Sisimiormiuunerat	Sisimiut+MIU-U+NIQ<ental<deres<Absolut
Sisimiormiuusunga	Sisimiut+MIU-U<Participium<jeg
Sisimiormiuusimavunga	Sisimiut+MIU-U+SIMA<Indikativ<jeg
Sisimiormiuusimavungali	Sisimiut+MIU-U+SIMA<Indikativ<jeg+LI
Sisimiormiuusimasungali	Sisimiut+MIU-U+SIMA<Participium<jeg+LI
Sisimiormiuusimasartunga	Sisimiut+MIU-U+SIMA=TAR<Participium<jeg
Sisimiormiuusaraluartunga	Sisimiut+MIU-U+TAR=GALUAR<Participium<jeg
Sisimiormiuusarpungali	Sisimiut+MIU-U+TAR<Indikativ<jeg+LI
Sisimiormiuusarnerillu	Sisimiut+MIU-U+TAR+NIQ<flertal<Absolut+LU
Sisimiormiuusartungali	Sisimiut+MIU-U+TAR<Participium<jeg+LI
Sisimiormiuusassagaluarnernullu	Sisimiut+MIU-U+TAR=SSA=GALUAR+NIQ<flertal<Terminalis+LU
Sisimiormiuusassavoq	Sisimiut+MIU-U+TAR=SSA<Indikativ<han
Sisimiormiuusassanerli	Sisimiut+MIU-U+TAR=SSA+NIQ<ental<Absolut+LI
suligaluarporlu	suli+GALUAR<Indikativ<han+LU
suligaluarpunga	suli+GALUAR<Indikativ<jeg
suligaluarnertut	suli+GALUAR+NIQ<ental<Aequalis
suligaluartunga	suli+GALUAR<Participium<jeg
suligaluartungalu	suli+GALUAR<Participium<jeg+LU
sulivoq	suli<Indikativ<han
sulivorlu	suli<Indikativ<han+LU
sulivungali	suli<Indikativ<jeg+LI
sulivungalu	suli<Indikativ<jeg+LU
sulivugut	suli<Indikativ<vi
sulivit	suli<Interrogativ<du
sulilaarpunga	suli-LAAR<Indikativ<jeg
sulilaarneq	suli-LAAR+NIQ<ental<Absolut
sulilaarnerni	suli-LAAR+NIQ<flertal<Lokalis
sulilaarnerit	suli-LAAR+NIQ<flertal<Relativ
sulilaartunga	suli-LAAR<Participium<jeg
sulilaartungali	suli-LAAR<Participium<jeg+LI
sulilaartarpoq	suli-LAAR=TAR<Indikativ<han
sulilaartarpugut	suli-LAAR=TAR<Indikativ<vi
sulilaartarpit	suli-LAAR=TAR<Interrogativ<du
sulilaartarnerit	suli-LAAR=TAR+NIQ<flertal<Absolut
sulilaartarnerilli	suli-LAAR=TAR+NIQ<flertal<Relativ+LI
sulilaartartunga	suli-LAAR=TAR<Participium<jeg
sulilaartartungali	suli-LAAR=TAR<Participium<jeg+LI
sulilaartartungalu	suli-LAAR=TAR<Participium<jeg+LU
sulineq	suli+NIQ<ental<Absolut
sulinerat	suli+NIQ<ental<deres<Absolut
sulinerit	suli+NIQ<flertal<Absolut
sulinerilli	suli+NIQ<flertal<Absolut+LI
sulinernillu	suli+NIQ<flertal<Instrumentalis+LU
sulinernili	suli+NIQ<flertal<Lokalis+LI
sulinerillu	suli+NIQ<flertal<Relativ+LU
sulisunga	suli<Participium<jeg
sulisungali	suli<Participium<jeg+LI
sulisungalu	suli<Participium<jeg+LU
SULI	SULI<Partikel
SULIli	SULI<Partikel+LI
SULIlu	SULI<Partikel+LU
sulisimavorli	suli+SIMA<Indikativ<han+LI
sulisimavungali	suli+SIMA<Indikativ<jeg+LI
sulisimavugullu	suli+SIMA<Indikativ<vi+LU
sulisimavit	suli+SIMA<Interrogativ<du
sulisimasunga	suli+SIMA<Participium<jeg
sulisimasarnerat	suli+SIMA=TAR+NIQ<ental<deres<Absolut
sulisimasartunga	suli+SIMA=TAR<Participium<jeg
sulisimasartungali	suli+SIMA=TAR<Participium<jeg+LI
sulissagaluarpoq	suli-SSA=GALUAR<Indikativ<han
sulissagaluarporlu	suli-SSA=GALUAR<Indikativ<han+LU
sulissagaluarpunga	suli-SSA=GALUAR<Indikativ<jeg
sulissagaluarpugullu	suli-SSA=GALUAR<Indikativ<vi+LU
sulissagaluartunga	suli-SSA=GALUAR<Participium<jeg
sulissagaluartungali	suli-SSA=GALUAR<Participium<jeg+LI
sulissavoq	suli-SSA<Indikativ<han
sulissavunga	suli-SSA<Indikativ<jeg
sulissaneralli	suli-SSA+NIQ<ental<deres<Absolut+LI
sulissanerilli	suli-SSA+NIQ<flertal<Absolut+LI
sulissasunga	suli-SSA<Participium<jeg
sulissasungali	suli-SSA<Participium<jeg+LI
sulissasungalu	suli-SSA<Participium<jeg+LU
sulisaraluarnerilli	suli+TAR=GALUAR+NIQ<flertal<Relativ+LI
sulisaraluartunga	suli+TAR=GALUAR<Participium<jeg
sulisaraluartungali	suli+TAR=GALUAR<Participium<jeg+LI
sulisarporlu	suli+TAR<Indikativ<han+LU
sulisarpunga	suli+TAR<Indikativ<jeg
sulisarnerilli	suli+TAR+NIQ<flertal<Relativ+LI
sulisartunga	suli+TAR<Participium<jeg
sulisassagaluarpit	suli+TAR=SSA=GALUAR<Interrogativ<du
sulisassagaluarnertut	suli+TAR=SSA=GALUAR+NIQ<ental<Aequalis
sulisassagaluarnermullu	suli+TAR=SSA=GALUAR+NIQ<ental<Terminalis+LU
sulisassagaluarnernik	suli+TAR=SSA=GALUAR+NIQ<flertal<Instrumentalis
sulisassagaluarnernili	suli+TAR=SSA=GALUAR+NIQ<flertal<Lokalis+LI
sulisassagaluartunga	suli+TAR=SSA=GALUAR<Participium<jeg
sulisassavoq	suli+TAR=SSA<Indikativ<han
sulisassavorli	suli+TAR=SSA<Indikativ<han+LI
sulisassavunga	suli+TAR=SSA<Indikativ<jeg
sulisassanernullu	suli+TAR=SSA+NIQ<flertal<Terminalis+LU
sulisassasunga	suli+TAR=SSA<Participium<jeg
taagaluarpaannga	taa+GALUAR<Indikativ<DeMig
taagaluarpaanngalu	taa+GALUAR<Indikativ<DeMig+LU
taagaluarpassi	taa+GALUAR<Indikativ<JegJer
taavaa	taa<Indikativ<HanHam
taavassilu	taa<Indikativ<JegJer+LU
taaviuk	taa<Interrogativ<DuHam
taalaarpiuk	taa-LAAR<Interrogativ<DuHam
taanna	taanna<Pronomen
taassagaluarpiuk	taa-SSA=GALUAR<Interrogativ<DuHam
taassaviuk	taa-SSA<Interrogativ<DuHam
taasarpaannga	taa+TAR<Indikativ<DeMig
taasarpassi	taa+TAR<Indikativ<JegJer
taasarpiuk	taa+TAR<Interrogativ<DuHam
taasassavassi	taa+TAR=SSA<Indikativ<JegJer
tallimallu	tallimat<Absolut+LU
tallimatut	tallimat<Aequalis
tallimatullu	tallimat<Aequalis+LU
tallimaat	tallimat<ental<deres
tallimaalli	tallimat<ental<deres+LI
tallimaannaat	tallimat-INNAQ<flertal<Absolut
tallimaannartut	tallimat-INNAQ<flertal<Aequalis
tallimaannartulli	tallimat-INNAQ<flertal<Aequalis+LI
tallimaannarnulli	tallimat-INNAQ<flertal<Terminalis+LI
tallimaannalerisunga	tallimat-INNAQ-LIRI<Participium<jeg
tallimaannalerisaraluarpunga	tallimat-INNAQ-LIRI+TAR=GALUAR<Indikativ<jeg
tallimaannanngulaartartungali	tallimat-INNAQ-NNGUR-LAAR=TAR<Participium<jeg+LI
tallimaannanngussasunga	tallimat-INNAQ-NNGUR-SSA<Participium<jeg
tallimanik	tallimat<Instrumentalis
tallimanilli	tallimat<Instrumentalis+LI
tallimaliit	tallimat-LIK<flertal<Relativ
tallimalinnulli	tallimat-LIK<flertal<Terminalis+LI
tallimaleqalaartarpungalu	tallimat-LIK-QAR-LAAR=TAR<Indikativ<jeg+LU
tallimaleqalaartartunga	tallimat-LIK-QAR-LAAR=TAR<Participium<jeg
tallimaleqartungali	tallimat-LIK-QAR<Participium<jeg+LI
tallimaleqartarnertullu	tallimat-LIK-QAR+TAR+NIQ<ental<Aequalis+LU
tallimaliusunga	tallimat-LIK-U<Participium<jeg
tallimani	tallimat<Lokalis
tallimanili	tallimat<Lokalis+LI
tallimanngulaartunga	tallimat-NNGUR-LAAR<Participium<jeg
tallimanngussagaluarnertullu	tallimat-NNGUR-SSA=GALUAR+NIQ<ental<Aequalis+LU
tallimanngussavit	tallimat-NNGUR-SSA<Interrogativ<du
tallimanut	tallimat<Terminalis<flertal
tallimanulli	tallimat<Terminalis<flertal+LI
tamarmik	tamarmik<Adjektiv
tamarmilli	tamarmik<Adjektiv+LI
tamarmillu	tamarmik<Adjektiv+LU
Tasiilaq	Tasiilaq<Absolut
Tasiilarli	Tasiilaq<Absolut+LI
Tasiilarlu	Tasiilaq<Absolut+LU
Tasiilamik	Tasiilaq<Instrumentalis
Tasiilamilli	Tasiilaq<Instrumentalis+LI
Tasiilamillu	Tasiilaq<Instrumentalis+LU
Tasiilami	Tasiilaq<Lokalis
Tasiilamili	Tasiilaq<Lokalis+LI
Tasiilamilu	Tasiilaq<Lokalis+LU
Tasiilarmiu	Tasiilaq+MIU<ental<Absolut
Tasiilarmiumik	Tasiilaq+MIU<ental<Instrumentalis
Tasiilarmiumili	Tasiilaq+MIU<ental<Lokalis+LI
Tasiilarmiunik	Tasiilaq+MIU<flertal<Instrumentalis
Tasiilarmiuni	Tasiilaq+MIU<flertal<Lokalis
Tasiilarmiunili	Tasiilaq+MIU<flertal<Lokalis+LI
Tasiilarmiulerivorli	Tasiilaq+MIU-LIRI<Indikativ<han+LI
Tasiilarmiulerivit	Tasiilaq+MIU-LIRI<Interrogativ<du
Tasiilarmiulerinerit	Tasiilaq+MIU-LIRI+NIQ<flertal<Relativ
Tasiilarmiulerisarpungali	Tasiilaq+MIU-LIRI+TAR<Indikativ<jeg+LI
Tasiilarmiulerisassavit	Tasiilaq+MIU-LIRI+TAR=SSA<Interrogativ<du
Tasiilarmiunngoraluarpit	Tasiilaq+MIU-NNGUR+GALUAR<Interrogativ<du
Tasiilarmiunngulaartarnernulli	Tasiilaq+MIU-NNGUR-LAAR=TAR+NIQ<flertal<Terminalis+LI
Tasiilarmiunngortungalu	Tasiilaq+MIU-NNGUR<Participium<jeg+LU
Tasiilarmiunngussanernulli	Tasiilaq+MIU-NNGUR-SSA+NIQ<flertal<Terminalis+LI
Tasiilarmioqarpoq	Tasiilaq+MIU-QAR<Indikativ<han
Tasiilarmioqarporli	Tasiilaq+MIU-QAR<Indikativ<han+LI
Tasiilarmioqarporlu	Tasiilaq+MIU-QAR<Indikativ<han+LU
Tasiilarmioqarneq	Tasiilaq+MIU-QAR+NIQ
Tasiilarmioqarnerli	Tasiilaq+MIU-QAR+NIQ+LI
Tasiilarmioqarnerlu	Tasiilaq+MIU-QAR+NIQ+LU
Tasiilarmiuugaluarpit	Tasiilaq+MIU-U+GALUAR<Interrogativ<du
Tasiilarmiuuvunga	Tasiilaq+MIU-U<Indikativ<jeg
Tasiilarmiuuvungali	Tasiilaq+MIU-U<Indikativ<jeg+LI
Tasiilarmiuuvugut	Tasiilaq+MIU-U<Indikativ<vi
Tasiilarmiuuit	Tasiilaq+MIU-U<Interrogativ<du
Tasiilarmiuulaarneq	Tasiilaq+MIU-U-LAAR+NIQ<ental<Absolut
Tasiilarmiuulaartungali	Tasiilaq+MIU-U-LAAR<Participium<jeg+LI
Tasiilarmiuulaartarpunga	Tasiilaq+MIU-U-LAAR=TAR<Indikativ<jeg
Tasiilarmiuulaartartungali	Tasiilaq+MIU-U-LAAR=TAR<Participium<jeg+LI
Tasiilarmiuunerli	Tasiilaq+MIU-U+NIQ<ental<Absolut+LI
Tasiilarmiuusunga	Tasiilaq+MIU-U<Participium<jeg
Tasiilarmiuusungali	Tasiilaq+MIU-U<Participium<jeg+LI
Tasiilarmiuusimanerli	Tasiilaq+MIU-U+SIMA+NIQ<ental<Absolut+LI
Tasiilarmiuusimanerilli	Tasiilaq+MIU-U+SIMA+NIQ<flertal<Absolut+LI
Tasiilarmiuusimasarnerit	Tasiilaq+MIU-U+SIMA=TAR+NIQ<flertal<Relativ
Tasiilarmiuussagaluarpit	Tasiilaq+MIU-U-SSA=GALUAR<Interrogativ<du
Tasiilarmiuussagaluarnerilli	Tasiilaq+MIU-U-SSA=GALUAR+NIQ<flertal<Absolut+LI
Tasiilarmiuussagaluarnerillu	Tasiilaq+MIU-U-SSA=GALUAR+NIQ<flertal<Absolut+LU
Tasiilarmiuussagaluartunga	Tasiilaq+MIU-U-SSA=GALUAR<Participium<jeg
Tasiilarmiuussavugulli	Tasiilaq+MIU-U-SSA<Indikativ<vi+LI
Tasiilarmiuussaneq	Tasiilaq+MIU-U-SSA+NIQ<ental<Absolut
Tasiilarmiuusaraluarpit	Tasiilaq+MIU-U+TAR=GALUAR<Interrogativ<du
Tasiilarmiuusassagaluarpugut	Tasiilaq+MIU-U+TAR=SSA=GALUAR<Indikativ<vi
Tasiilarmiuusassavunga	Tasiilaq+MIU-U+TAR=SSA<Indikativ<jeg
Tasiilarmiuusassavungali	Tasiilaq+MIU-U+TAR=SSA<Indikativ<jeg+LI
Tasiilarmiuusassavit	Tasiilaq+MIU-U+TAR=SSA<Interrogativ<du
Tasiilarmiuusassanertullu	Tasiilaq+MIU-U+TAR=SSA+NIQ<ental<Aequalis+LU
Tasiilarmiuusassasungali	Tasiilaq+MIU-U+TAR=SSA<Participium<jeg+LI
Tasiilamut	Tasiilaq<Terminalis
Tasiilamulli	Tasiilaq<Terminalis+LI
Tasiilamullu	Tasiilaq<Terminalis+LU
tassa	tassa<Partikel
tassali	tassa<Partikel+LI
tassalu	tassa<Partikel+LU
tutsiuteqqikkaluarporli	tutsiuteqqip+GALUAR<Indikativ<han+LI
tutsiuteqqikkaluarpunga	tutsiuteqqip+GALUAR<Indikativ<jeg
tutsiuteqqikkaluarpugut	tutsiuteqqip+GALUAR<Indikativ<vi
tutsiuteqqikkaluarpugullu	tutsiuteqqip+GALUAR<Indikativ<vi+LU
tutsiuteqqikkaluarpit	tutsiuteqqip+GALUAR<Interrogativ<du
tutsiuteqqikkaluarneq	tutsiuteqqip+GALUAR+NIQ<ental<Absolut
tutsiuteqqikkaluarnerit	tutsiuteqqip+GALUAR+NIQ<flertal<Absolut
tutsiuteqqikkaluarnernik	tutsiuteqqip+GALUAR+NIQ<flertal<Instrumentalis
tutsiuteqqikkaluarnerni	tutsiuteqqip+GALUAR+NIQ<flertal<Lokalis
tutsiuteqqikkaluartunga	tutsiuteqqip+GALUAR<Participium<jeg
tutsiuteqqikkaluartungali	tutsiuteqqip+GALUAR<Participium<jeg+LI
tutsiuteqqikkaluartungalu	tutsiuteqqip+GALUAR<Participium<jeg+LU
tutsiuteqqippoq	tutsiuteqqip<Indikativ<han
tutsiuteqqippunga	tutsiuteqqip<Indikativ<jeg
tutsiuteqqippungali	tutsiuteqqip<Indikativ<jeg+LI
tutsiuteqqippugut	tutsiuteqqip<Indikativ<vi
tutsiuteqqippugullu	tutsiuteqqip<Indikativ<vi+LU
tutsiuteqqippit	tutsiuteqqip<Interrogativ<du
tutsiuteqqilaarpit	tutsiuteqqip-LAAR<Interrogativ<du
tutsiuteqqilaarnerallu	tutsiuteqqip-LAAR+NIQ<ental<deres<Absolut+LU
tutsiuteqqilaarnerit	tutsiuteqqip-LAAR+NIQ<flertal<Relativ
tutsiuteqqilaartungalu	tutsiuteqqip-LAAR<Participium<jeg+LU
tutsiuteqqilaartarpugulli	tutsiuteqqip-LAAR=TAR<Indikativ<vi+LI
tutsiuteqqilaartarnerat	tutsiuteqqip-LAAR=TAR+NIQ<ental<deres<Absolut
tutsiuteqqilaartarnernili	tutsiuteqqip-LAAR=TAR+NIQ<flertal<Lokalis+LI
tutsiuteqqilaartartunga	tutsiuteqqip-LAAR=TAR<Participium<jeg
tutsiuteqqinneq	tutsiuteqqip+NIQ<ental<Absolut
tutsiuteqqinnerat	tutsiuteqqip+NIQ<ental<deres<Absolut
tutsiuteqqinnerallu	tutsiuteqqip+NIQ<ental<deres<Absolut+LU
tutsiuteqqinnermulli	tutsiuteqqip+NIQ<ental<Terminalis+LI
tutsiuteqqinnerilli	tutsiuteqqip+NIQ<flertal<Absolut+LI
tutsiuteqqinnernik	tutsiuteqqip+NIQ<flertal<Instrumentalis
tutsiuteqqinnernilli	tutsiuteqqip+NIQ<flertal<Instrumentalis+LI
tutsiuteqqinnernili	tutsiuteqqip+NIQ<flertal<Lokalis+LI
tutsiuteqqinnerilli	tutsiuteqqip+NIQ<flertal<Relativ+LI
tutsiuteqqittunga	tutsiuteqqip<Participium<jeg
tutsiuteqqittungali	tutsiuteqqip<Participium<jeg+LI
tutsiuteqqittungalu	tutsiuteqqip<Participium<jeg+LU
tutsiuteqqissimanerit	tutsiuteqqip+SIMA+NIQ<flertal<Relativ
tutsiuteqqissimasunga	tutsiuteqqip+SIMA<Participium<jeg
tutsiuteqqissimasungalu	tutsiuteqqip+SIMA<Participium<jeg+LU
tutsiuteqqissimasarporli	tutsiuteqqip+SIMA=TAR<Indikativ<han+LI
tutsiuteqqissimasarporlu	tutsiuteqqip+SIMA=TAR<Indikativ<han+LU
tutsiuteqqissimasarpugut	tutsiuteqqip+SIMA=TAR<Indikativ<vi
tutsiuteqqissimasarpugullu	tutsiuteqqip+SIMA=TAR<Indikativ<vi+LU
tutsiuteqqissimasarpit	tutsiuteqqip+SIMA=TAR<Interrogativ<du
tutsiuteqqissimasarnermut	tutsiuteqqip+SIMA=TAR+NIQ<ental<Terminalis
tutsiuteqqissimasarnerni	tutsiuteqqip+SIMA=TAR+NIQ<flertal<Lokalis
tutsiuteqqissimasartunga	tutsiuteqqip+SIMA=TAR<Participium<jeg
tutsiuteqqissimasartungali	tutsiuteqqip+SIMA=TAR<Participium<jeg+LI
tutsiuteqqissagaluarnerni	tutsiuteqqip-SSA=GALUAR+NIQ<flertal<Lokalis
tutsiuteqqissagaluarnerilli	tutsiuteqqip-SSA=GALUAR+NIQ<flertal<Relativ+LI
tutsiuteqqissagaluartunga	tutsiuteqqip-SSA=GALUAR<Participium<jeg
tutsiuteqqissagaluartungali	tutsiuteqqip-SSA=GALUAR<Participium<jeg+LI
tutsiuteqqissavorlu	tutsiuteqqip-SSA<Indikativ<han+LU
tutsiuteqqissavunga	tutsiuteqqip-SSA<Indikativ<jeg
tutsiuteqqissavit	tutsiuteqqip-SSA<Interrogativ<du
tutsiuteqqissanerit	tutsiuteqqip-SSA+NIQ<flertal<Absolut
tutsiuteqqissanernut	tutsiuteqqip-SSA+NIQ<flertal<Terminalis
