Aasiaat+Sem/Geo+Prop+Abl+Pl	Aasiannit
Sisimiut+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TARIAQAR+TAR+NNGIT+GALUAR+V+Ind+1Pl	Sisimiormiuusariaqartanngikkaluarpugut
Sisimiut+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TARIAQAR+TAR+NNGIT+GALUAR+V+Ind+1Sg	Sisimiormiuusariaqartanngikkaluarpunga
Sisimiut+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TARIAQAR+TAR+NNGIT+GALUAR+V+Ind+3Sg	Sisimiormiuusariaqartanngikkaluarpoq
Sisimiut+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TARIAQAR+TAR+NNGIT+GALUAR+V+Int+2Sg	Sisimiormiuusariaqartanngikkaluarpit
Sisimiut+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TARIAQAR+TAR+NNGIT+V+Ind+1Pl	Sisimiormiuusariaqartanngilagut
Sisimiut+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TARIAQAR+TAR+NNGIT+V+Ind+1Sg	Sisimiormiuusariaqartanngilanga
Sisimiut+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TARIAQAR+TAR+NNGIT+V+Ind+3Sg	Sisimiormiuusariaqartanngilaq
Sisimiut+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TARIAQAR+TAR+NNGIT+V+Int+2Sg	Sisimiormiuusariaqartanngilatit
Sisimiut+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TARIAQAR+TAR+V+Ind+1Pl	Sisimiormiuusariaqartarpugut
Sisimiut+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TARIAQAR+TAR+V+Ind+1Sg	Sisimiormiuusariaqartarpunga
Sisimiut+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TARIAQAR+TAR+V+Ind+3Sg	Sisimiormiuusariaqartarpoq
Sisimiut+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TARIAQAR+TAR+V+Int+2Sg	Sisimiormiuusariaqartarpit
Sisimiut+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TARIAQAR+V+Ind+1Pl	Sisimiormiuusariaqarpugut
Sisimiut+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TARIAQAR+V+Ind+1Sg	Sisimiormiuusariaqarpunga
Sisimiut+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TARIAQAR+V+Ind+3Sg	Sisimiormiuusariaqarpoq
Sisimiut+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TARIAQAR+V+Int+2Sg	Sisimiormiuusariaqarpit
Sisimiut+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+V+Ind+1Pl	Sisimiormiuuvugut
Sisimiut+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+V+Ind+1Sg	Sisimiormiuuvunga
Sisimiut+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+V+Ind+3Sg	Sisimiormiuuvoq
Sisimiut+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+V+Int+2Sg	Sisimiormiuuit
Sisimiut+Sem/Geo+Prop+Trm+Pl	Sisimiunut
Sisimiut+Sem/Geo+Prop+Trm+Pl+LI	Sisimiunulli
Sisimiut+Sem/Geo+Prop+Trm+Pl+LU	Sisimiunullu
Sisimiut+Sem/Geo+Prop+U+Sem/be_copula+GALUAR+V+Ind+3Sg	Sisimiuugaluarpoq
Sisimiut+Sem/Geo+Prop+U+Sem/be_copula+NNGIT+GALUAR+V+Ind+3Sg	Sisimiuunngikkaluarpoq
Sisimiut+Sem/Geo+Prop+U+Sem/be_copula+NNGIT+TUQ+N+Abs+Sg	Sisimiuunngitsoq
Sisimiut+Sem/Geo+Prop+U+Sem/be_copula+NNGIT+V+Ind+3Sg	Sisimiuunngilaq
Sisimiut+Sem/Geo+Prop+U+Sem/be_copula+SSA+GALUAR+V+Ind+3Sg	Sisimiuussagaluarpoq
Sisimiut+Sem/Geo+Prop+U+Sem/be_copula+SSA+NNGIT+GALUAR+V+Ind+3Sg	Sisimiuussanngikkaluarpoq
Sisimiut+Sem/Geo+Prop+U+Sem/be_copula+SSA+NNGIT+TUQ+N+Abs+Sg	Sisimiuussanngitsoq
Sisimiut+Sem/Geo+Prop+U+Sem/be_copula+SSA+NNGIT+V+Ind+3Sg	Sisimiuussanngilaq
Sisimiut+Sem/Geo+Prop+U+Sem/be_copula+SSA+V+Ind+3Sg	Sisimiuussaaq
Sisimiut+Sem/Geo+Prop+U+Sem/be_copula+TAR+GALUAR+V+Ind+3Sg	Sisimiuusaraluarpoq
Sisimiut+Sem/Geo+Prop+U+Sem/be_copula+TAR+NNGIT+GALUAR+V+Ind+3Sg	Sisimiuusanngikkaluarpoq
Sisimiut+Sem/Geo+Prop+U+Sem/be_copula+TAR+NNGIT+TUQ+N+Abs+Sg	Sisimiuusanngitsoq
Sisimiut+Sem/Geo+Prop+U+Sem/be_copula+TAR+NNGIT+V+Ind+3Sg	Sisimiuusanngilaq
Sisimiut+Sem/Geo+Prop+U+Sem/be_copula+TAR+SSA+GALUAR+V+Ind+3Sg	Sisimiuusassagaluarpoq
Sisimiut+Sem/Geo+Prop+U+Sem/be_copula+TAR+SSA+NNGIT+GALUAR+V+Ind+3Sg	Sisimiuusassanngikkaluarpoq
Sisimiut+Sem/Geo+Prop+U+Sem/be_copula+TAR+SSA+NNGIT+TUQ+N+Abs+Sg	Sisimiuusassanngitsoq
Sisimiut+Sem/Geo+Prop+U+Sem/be_copula+TAR+SSA+NNGIT+V+Ind+3Sg	Sisimiuusassanngilaq
Sisimiut+Sem/Geo+Prop+U+Sem/be_copula+TAR+SSA+V+Ind+3Sg	Sisimiuusassaaq
Sisimiut+Sem/Geo+Prop+U+Sem/be_copula+TAR+V+Ind+3Sg	Sisimiuusarpoq
Sisimiut+Sem/Geo+Prop+U+Sem/be_copula+V+Ind+3Sg	Sisimiuuvoq
TA+una+Pron+Abs+Sg	taanna
TA+una+Pron+Abs+Sg+LI	taannali
TA+una+Pron+Abs+Sg+LU	taannalu
Tasiilaq+Sem/Geo+Prop+Abl+Sg	Tasiilamit
Tasiilaq+Sem/Geo+Prop+Abl+Sg+LI	Tasiilamilli
Tasiilaq+Sem/Geo+Prop+Abl+Sg+LU	Tasiilamillu
Tasiilaq+Sem/Geo+Prop+Abs+Sg	Tasiilaq
Tasiilaq+Sem/Geo+Prop+Ins+Sg	Tasiilamik
Tasiilaq+Sem/Geo+Prop+Ins+Sg+LI	Tasiilamilli
Tasiilaq+Sem/Geo+Prop+Ins+Sg+LU	Tasiilamillu
Tasiilaq+Sem/Geo+Prop+Lok+Sg	Tasiilami
Tasiilaq+Sem/Geo+Prop+Lok+Sg+LI	Tasiilamili
Tasiilaq+Sem/Geo+Prop+Lok+Sg+LU	Tasiilamilu
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+N+Abs+Sg	Tasiilarmiu
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+N+Abs+Sg+LI	Tasiilarmiuli
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+N+Abs+Sg+LU	Tasiilarmiulu
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+GALUAR+V+Ind+3Sg	Tasiilarmioqaraluarpoq
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+NNGIT+GALUAR+V+Ind+3Sg	Tasiilarmioqanngikkaluarpoq
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+NNGIT+V+Ind+3Sg	Tasiilarmioqanngilaq
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+SSA+GALUAR+V+Ind+3Sg	Tasiilarmioqassagaluarpoq
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+SSA+NNGIT+GALUAR+V+Ind+3Sg	Tasiilarmioqassanngikkaluarpoq
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+SSA+NNGIT+V+Ind+3Sg	Tasiilarmioqassanngilaq
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+SSA+V+Ind+3Sg	Tasiilarmioqassaaq
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+TAR+GALUAR+V+Ind+3Sg	Tasiilarmioqartaraluarpoq
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+TAR+NNGIT+TUQ+N+Abs+Sg	Tasiilarmioqartanngitsoq
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+TAR+NNGIT+V+Ind+3Sg	Tasiilarmioqartanngilaq
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+TAR+SSA+GALUAR+V+Ind+3Sg	Tasiilarmioqartassagaluarpoq
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+TAR+SSA+NNGIT+GALUAR+V+Ind+3Sg	Tasiilarmioqartassanngikkaluarpoq
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+TAR+SSA+NNGIT+V+Ind+3Sg	Tasiilarmioqartassanngilaq
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+TAR+SSA+V+Ind+3Sg	Tasiilarmioqartassaaq
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+TAR+V+Ind+3Sg	Tasiilarmioqartarpoq
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+QAR+V+Ind+3Sg	Tasiilarmioqarpoq
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GALUAR+V+Ind+1Pl	Tasiilarmiuugaluarpugut
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GALUAR+V+Ind+1Sg	Tasiilarmiuugaluarpunga
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GALUAR+V+Ind+3Sg	Tasiilarmiuugaluarpoq
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GALUAR+V+Int+2Sg	Tasiilarmiuugaluarpit
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+GALUAR+V+Ind+1Pl	Tasiilarmioorusukkaluarpugut
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+GALUAR+V+Ind+1Sg	Tasiilarmioorusukkaluarpunga
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+GALUAR+V+Ind+3Sg	Tasiilarmioorusukkaluarpoq
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+GALUAR+V+Int+2Sg	Tasiilarmioorusukkaluarpit
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+NNGIT+GALUAR+V+Ind+1Pl	Tasiilarmioorusunngikkaluarpugut
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+NNGIT+GALUAR+V+Ind+1Sg	Tasiilarmioorusunngikkaluarpunga
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+NNGIT+GALUAR+V+Ind+3Sg	Tasiilarmioorusunngikkaluarpoq
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+NNGIT+GALUAR+V+Int+2Sg	Tasiilarmioorusunngikkaluarpit
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+NNGIT+V+Ind+1Pl	Tasiilarmioorusunngilagut
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+NNGIT+V+Ind+1Sg	Tasiilarmioorusunngilanga
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+NNGIT+V+Ind+3Sg	Tasiilarmioorusunngilaq
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+NNGIT+V+Int+2Sg	Tasiilarmioorusunngilatit
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+SSA+GALUAR+V+Ind+1Pl	Tasiilarmioorusussagaluarpugut
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+SSA+GALUAR+V+Ind+1Sg	Tasiilarmioorusussagaluarpunga
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+SSA+GALUAR+V+Ind+3Sg	Tasiilarmioorusussagaluarpoq
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+SSA+GALUAR+V+Int+2Sg	Tasiilarmioorusussagaluarpit
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+SSA+NNGIT+GALUAR+V+Ind+1Pl	Tasiilarmioorusussanngikkaluarpugut
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+SSA+NNGIT+GALUAR+V+Ind+1Sg	Tasiilarmioorusussanngikkaluarpunga
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+SSA+NNGIT+GALUAR+V+Ind+3Sg	Tasiilarmioorusussanngikkaluarpoq
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+SSA+NNGIT+GALUAR+V+Int+2Sg	Tasiilarmioorusussanngikkaluarpit
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+SSA+NNGIT+V+Ind+1Pl	Tasiilarmioorusussanngilagut
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+SSA+NNGIT+V+Ind+1Sg	Tasiilarmioorusussanngilanga
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+SSA+NNGIT+V+Ind+3Sg	Tasiilarmioorusussanngilaq
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+SSA+NNGIT+V+Int+2Sg	Tasiilarmioorusussanngilatit
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+SSA+V+Ind+1Pl	Tasiilarmioorusussaagut
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+SSA+V+Ind+1Sg	Tasiilarmioorusussaanga
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+SSA+V+Ind+3Sg	Tasiilarmioorusussaaq
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+SSA+V+Int+2Sg	Tasiilarmioorusussavit
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+TAR+GALUAR+V+Ind+1Pl	Tasiilarmioorusuttaraluarpugut
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+TAR+GALUAR+V+Ind+1Sg	Tasiilarmioorusuttaraluarpunga
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+TAR+GALUAR+V+Ind+3Sg	Tasiilarmioorusuttaraluarpoq
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+TAR+GALUAR+V+Int+2Sg	Tasiilarmioorusuttaraluarpit
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+TAR+NNGIT+GALUAR+V+Ind+1Pl	Tasiilarmioorusuttanngikkaluarpugut
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+TAR+NNGIT+GALUAR+V+Ind+1Sg	Tasiilarmioorusuttanngikkaluarpunga
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+TAR+NNGIT+GALUAR+V+Ind+3Sg	Tasiilarmioorusuttanngikkaluarpoq
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+TAR+NNGIT+GALUAR+V+Int+2Sg	Tasiilarmioorusuttanngikkaluarpit
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+TAR+NNGIT+V+Ind+1Pl	Tasiilarmioorusuttanngilagut
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+TAR+NNGIT+V+Ind+1Sg	Tasiilarmioorusuttanngilanga
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+TAR+NNGIT+V+Ind+3Sg	Tasiilarmioorusuttanngilaq
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+TAR+NNGIT+V+Int+2Sg	Tasiilarmioorusuttanngilatit
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+TAR+V+Ind+1Pl	Tasiilarmioorusuttarpugut
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+TAR+V+Ind+1Sg	Tasiilarmioorusuttarpunga
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+TAR+V+Ind+3Sg	Tasiilarmioorusuttarpoq
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+TAR+V+Int+2Sg	Tasiilarmioorusuttarpit
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+V+Ind+1Pl	Tasiilarmioorusuppugut
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+V+Ind+1Sg	Tasiilarmioorusuppunga
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+V+Ind+3Sg	Tasiilarmioorusuppoq
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+GUSUP+Sem/wish+V+Int+2Sg	Tasiilarmioorusuppit
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+NNGIT+GALUAR+V+Ind+1Pl	Tasiilarmiuunngikkaluarpugut
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+NNGIT+GALUAR+V+Ind+1Sg	Tasiilarmiuunngikkaluarpunga
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+NNGIT+GALUAR+V+Ind+3Sg	Tasiilarmiuunngikkaluarpoq
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+NNGIT+GALUAR+V+Int+2Sg	Tasiilarmiuunngikkaluarpit
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+NNGIT+V+Ind+1Pl	Tasiilarmiuunngilagut
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+NNGIT+V+Ind+1Sg	Tasiilarmiuunngilanga
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+NNGIT+V+Ind+3Sg	Tasiilarmiuunngilaq
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+NNGIT+V+Int+2Sg	Tasiilarmiuunngilatit
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+SSA+GALUAR+V+Ind+1Pl	Tasiilarmiuussagaluarpugut
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+SSA+GALUAR+V+Ind+1Sg	Tasiilarmiuussagaluarpunga
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+SSA+GALUAR+V+Ind+3Sg	Tasiilarmiuussagaluarpoq
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+SSA+GALUAR+V+Int+2Sg	Tasiilarmiuussagaluarpit
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+SSA+NNGIT+GALUAR+V+Ind+1Pl	Tasiilarmiuussanngikkaluarpugut
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+SSA+NNGIT+GALUAR+V+Ind+1Sg	Tasiilarmiuussanngikkaluarpunga
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+SSA+NNGIT+GALUAR+V+Ind+3Sg	Tasiilarmiuussanngikkaluarpoq
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+SSA+NNGIT+GALUAR+V+Int+2Sg	Tasiilarmiuussanngikkaluarpit
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+SSA+NNGIT+V+Ind+1Pl	Tasiilarmiuussanngilagut
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+SSA+NNGIT+V+Ind+1Sg	Tasiilarmiuussanngilanga
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+SSA+NNGIT+V+Ind+3Sg	Tasiilarmiuussanngilaq
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+SSA+NNGIT+V+Int+2Sg	Tasiilarmiuussanngilatit
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+SSA+V+Ind+1Pl	Tasiilarmiuussaagut
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+SSA+V+Ind+1Sg	Tasiilarmiuussaanga
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+SSA+V+Ind+3Sg	Tasiilarmiuussaaq
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+SSA+V+Int+2Sg	Tasiilarmiuussavit
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TAR+GALUAR+V+Ind+1Pl	Tasiilarmiuusaraluarpugut
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TAR+GALUAR+V+Ind+1Sg	Tasiilarmiuusaraluarpunga
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TAR+GALUAR+V+Ind+3Sg	Tasiilarmiuusaraluarpoq
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TAR+GALUAR+V+Int+2Sg	Tasiilarmiuusaraluarpit
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TAR+NNGIT+GALUAR+V+Ind+1Pl	Tasiilarmiuusanngikkaluarpugut
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TAR+NNGIT+GALUAR+V+Ind+1Sg	Tasiilarmiuusanngikkaluarpunga
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TAR+NNGIT+GALUAR+V+Ind+3Sg	Tasiilarmiuusanngikkaluarpoq
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TAR+NNGIT+GALUAR+V+Int+2Sg	Tasiilarmiuusanngikkaluarpit
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TAR+NNGIT+V+Ind+1Pl	Tasiilarmiuusanngilagut
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TAR+NNGIT+V+Ind+1Sg	Tasiilarmiuusanngilanga
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TAR+NNGIT+V+Ind+3Sg	Tasiilarmiuusanngilaq
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TAR+NNGIT+V+Int+2Sg	Tasiilarmiuusanngilatit
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TAR+V+Ind+1Pl	Tasiilarmiuusarpugut
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TAR+V+Ind+1Sg	Tasiilarmiuusarpunga
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TAR+V+Ind+3Sg	Tasiilarmiuusarpoq
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TAR+V+Int+2Sg	Tasiilarmiuusarpit
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TARIAQAR+GALUAR+V+Ind+1Pl	Tasiilarmiuusariaqaraluarpugut
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TARIAQAR+GALUAR+V+Ind+1Sg	Tasiilarmiuusariaqaraluarpunga
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TARIAQAR+GALUAR+V+Ind+3Sg	Tasiilarmiuusariaqaraluarpoq
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TARIAQAR+GALUAR+V+Int+2Sg	Tasiilarmiuusariaqaraluarpit
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TARIAQAR+NNGIT+GALUAR+V+Ind+1Pl	Tasiilarmiuusariaqanngikkaluarpugut
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TARIAQAR+NNGIT+GALUAR+V+Ind+1Sg	Tasiilarmiuusariaqanngikkaluarpunga
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TARIAQAR+NNGIT+GALUAR+V+Ind+3Sg	Tasiilarmiuusariaqanngikkaluarpoq
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TARIAQAR+NNGIT+GALUAR+V+Int+2Sg	Tasiilarmiuusariaqanngikkaluarpit
Tasiilaq+Sem/Geo+Prop+MIU+Sem/Hnat+U+Sem/be_copula+TARIAQAR+NNGIT+V+Ind+1Pl	Tasiilarmiuusariaqanngilagut
